time,nino12,nino3,nino34,nino4,norte,norteleste,centro,centroleste,cbm,tna,tsa,nat,sat,tasi,wtio,setio,swio,dmi
1985-09-01,0.0,19.332098,23.918901,25.901087,28.02376,25.944983,24.859785,27.022997,26.687939,12.919117,26.906754,25.28729,27.023195,24.807213,2.2159824,26.976559,27.525753,26.712303,-0.54919434
1985-10-01,0.0,19.878359,23.999214,25.948141,28.062656,25.569786,24.811802,26.938517,26.660707,13.987498,26.930637,25.68521,27.116438,25.318045,1.7983932,27.230171,27.709826,26.984072,-0.4796543
1985-11-01,0.0,20.892664,24.187397,26.175161,28.26461,24.48362,23.987543,26.69973,26.305147,15.661186,26.463781,26.182926,26.659864,25.752789,0.9070759,27.751965,27.627068,27.57662,0.124897
1985-12-01,0.0,22.338839,24.292894,25.987703,28.074907,23.195337,22.515574,25.577295,24.988264,17.67428,25.30837,26.793518,25.537592,25.978228,-0.44063568,27.436039,27.923851,27.773115,-0.48781204
1986-01-01,0.0,24.464756,24.706549,25.766727,27.647198,22.028309,21.00141,24.193933,23.25418,19.263357,24.003725,27.095173,24.164843,26.67752,-2.5126781,27.237204,27.807121,27.515377,-0.5699177
1986-02-01,0.0,25.815214,25.728998,25.857067,27.671896,21.526968,20.430746,23.669376,22.58889,19.695253,23.56412,27.462914,23.684875,27.335146,-3.6502705,27.860067,28.12448,28.253197,-0.26441193
1986-03-01,0.0,25.748034,26.712118,26.568151,27.88325,21.494259,20.32284,23.636354,22.531391,18.375938,23.524311,27.724016,23.583536,27.649168,-4.065632,28.495134,28.171244,28.639393,0.3238907
1986-04-01,0.0,24.5879,27.007002,27.23632,27.766253,21.635298,20.370466,23.830906,22.6786,17.280985,23.748354,27.643576,23.701134,27.314445,-3.6133118,29.234037,28.717985,29.00929,0.51605225
1986-05-01,0.0,23.185303,26.35745,27.259607,28.320314,22.540062,20.990984,24.240532,23.06958,15.18271,24.300316,27.194593,24.150175,27.231798,-3.081623,29.10423,28.849232,28.629667,0.25499916
1986-06-01,0.0,22.110392,26.086092,27.330395,28.598383,23.582367,22.022146,24.954018,24.029613,13.315812,25.025728,26.492477,25.025671,26.211527,-1.1858559,27.708931,28.723042,27.474567,-1.0141106
1986-07-01,0.0,21.314762,25.716738,27.215714,28.48857,24.847929,23.335228,25.51909,25.026562,12.356482,25.657055,25.869917,25.811401,25.319304,0.49209785,26.705147,28.408655,26.563482,-1.7035084
1986-08-01,0.0,20.837793,25.025234,27.056368,28.678772,25.635214,24.3578,26.239893,25.818598,11.30211,26.2517,25.405842,26.301184,24.928785,1.3723984,26.508818,27.61615,26.192595,-1.1073322
1986-09-01,0.0,20.58117,25.227945,27.125952,28.835663,26.201067,25.064508,26.857786,26.538712,12.494397,26.890072,25.564472,26.977367,24.764887,2.2124805,27.052301,27.351639,26.754133,-0.2993374
1986-10-01,0.0,21.129559,25.372566,27.242857,28.913782,25.712742,24.60132,26.92458,26.626656,13.500874,26.857388,26.070621,27.03539,25.07397,1.96142,27.766125,27.837852,27.548262,-0.07172775
1986-11-01,0.0,21.717466,25.689047,27.31361,28.971033,24.310698,23.173925,26.380371,25.803938,14.771577,26.155289,26.640722,26.378052,25.52236,0.8556919,28.344053,28.05095,28.40974,0.29310417
1986-12-01,0.0,23.016842,25.796328,27.434156,28.63857,22.918373,21.722734,25.002193,24.311768,16.87183,24.82182,27.081997,25.089514,26.027912,-0.93839836,28.003159,28.320984,28.466621,-0.31782532
1987-01-01,0.0,25.081034,26.43554,27.482752,28.481632,22.110203,20.944782,24.600954,23.798838,19.195112,24.345661,27.494467,24.614445,26.609362,-1.9949169,27.576384,28.29069,27.994064,-0.7143059
1987-02-01,0.0,26.765732,27.13815,27.519783,28.419054,21.756052,20.637295,24.056568,23.08805,19.817026,23.936346,27.753517,24.080181,27.051817,-2.9716358,28.05121,28.580744,28.537762,-0.5295334
1987-03-01,0.0,27.511654,27.952435,28.103264,28.706478,21.935747,21.058067,24.427185,23.569946,18.844429,24.329077,28.194248,24.571272,27.698158,-3.1268864,28.662561,29.246986,28.892155,-0.584425
1987-04-01,0.0,26.54643,28.141182,28.238878,28.779888,22.187645,21.296562,24.86743,24.029177,17.324398,24.738867,28.087633,25.008863,27.801384,-2.7925205,29.430012,29.489342,29.458925,-0.059329987
1987-05-01,0.0,25.328276,27.80796,28.180117,28.860167,22.913946,22.075556,25.248716,24.284004,14.950431,25.25041,27.575386,25.354256,27.384481,-2.0302258,29.692123,29.575977,29.264072,0.11614609
1987-06-01,0.0,23.80476,27.116232,28.429802,29.205992,24.340431,23.37855,26.145775,25.480345,13.257189,26.159607,26.846407,26.360737,26.603083,-0.24234581,28.044073,28.959753,27.841581,-0.91567993
1987-07-01,0.0,22.557917,26.818857,28.328075,29.104214,25.4382,24.06371,26.306725,25.866934,12.465335,26.409763,26.237629,26.62135,25.760378,0.86097145,27.317339,28.705347,26.947008,-1.3880081
1987-08-01,0.0,21.629116,26.198174,28.07272,29.047865,26.194067,24.944538,27.07244,26.609531,12.1175785,27.029102,25.778572,27.102358,25.253332,1.8490257,27.29025,28.165537,26.77477,-0.8752861
1987-09-01,0.0,21.407085,26.328094,28.044498,29.01425,26.842882,25.725874,27.513788,27.019926,12.276593,27.425846,25.926178,27.364601,25.045773,2.3188286,27.922607,27.847267,27.524773,0.07534027
1987-10-01,0.0,22.292427,25.8823,27.683014,29.323164,26.197088,25.247896,27.594292,27.111013,13.041492,27.531271,26.284054,27.613926,25.750393,1.863533,28.137486,27.720339,27.82702,0.41714668
1987-11-01,0.0,22.622057,25.845865,27.604387,29.280756,24.87269,23.888191,27.170294,26.688898,14.992428,26.90286,26.860657,27.154205,26.379242,0.7749634,28.225197,28.449186,28.055616,-0.22398949
1987-12-01,0.0,23.301296,26.114143,27.342148,28.940594,23.658298,22.879536,26.44834,25.892712,17.029255,26.144003,27.177237,26.444546,26.420265,0.024280548,27.998928,28.528584,28.170242,-0.52965546
1988-01-01,0.0,24.283762,26.128632,27.170803,28.706814,22.617886,21.719318,25.026577,24.117676,19.151451,24.823517,27.593529,24.968185,27.048697,-2.080511,28.109776,28.645777,28.504997,-0.5360012
1988-02-01,0.0,25.566317,26.275148,26.882593,28.3626,21.933455,20.867504,24.195,23.070673,18.591843,24.072659,27.983658,24.02591,27.70301,-3.6771011,28.446098,28.836048,28.847286,-0.3899498
1988-03-01,0.0,25.505674,27.005165,27.221909,28.095098,21.729876,20.696207,24.48035,23.565668,19.306177,24.381456,28.18098,24.567186,28.127172,-3.559986,29.076723,29.24377,29.166456,-0.1670475
1988-04-01,0.0,24.381083,26.6961,27.173819,27.838974,22.206299,21.365797,24.978302,24.149414,16.657745,24.825722,28.062527,25.072296,28.079012,-3.0067158,29.683907,29.11889,29.584455,0.5650158
1988-05-01,0.0,23.26501,25.348177,26.408178,28.017313,23.13899,22.036554,25.191334,24.203598,15.16598,25.165274,27.433582,25.227404,27.52017,-2.2927666,28.97157,29.36466,28.638176,-0.3930912
1988-06-01,0.0,21.485426,24.296318,25.878902,27.82414,24.128176,22.996708,25.767818,24.948406,12.4625435,25.857157,26.515894,25.96151,26.581821,-0.62031174,27.804646,29.028986,27.15726,-1.2243404
1988-07-01,0.0,20.226582,23.632092,25.451271,27.72517,24.688948,23.42847,26.564657,25.884615,11.520475,26.353012,25.726885,26.488678,25.471289,1.0173893,27.14153,28.318604,26.80956,-1.1770744
1988-08-01,0.0,19.295658,23.488903,25.3675,27.643194,25.539537,24.214334,26.747717,26.297075,11.073327,26.54439,25.451385,26.674248,24.803516,1.8707314,27.150703,28.176342,26.9905,-1.0256386
1988-09-01,0.0,19.147675,23.96964,25.753527,27.867424,25.931496,24.751095,27.28192,26.909536,11.635513,26.999104,25.548105,27.168707,24.512922,2.6557846,27.482298,28.12178,27.392864,-0.6394825
1988-10-01,0.0,19.463678,23.380577,24.618793,26.836786,25.658144,24.652325,27.083881,26.772797,12.738443,26.962214,25.861494,27.198349,25.147358,2.050991,27.900229,28.34868,27.716455,-0.448452
1988-11-01,0.0,20.506634,23.235514,24.467556,26.726246,24.507595,23.586899,26.503717,26.16112,13.907968,26.413021,26.215628,26.733995,25.758045,0.97595024,27.966808,28.326784,27.742186,-0.3599758
1988-12-01,0.0,21.67371,23.282124,24.511883,26.592491,23.327227,22.567312,25.517279,25.028185,16.797146,25.411549,26.586079,25.712807,26.158504,-0.44569778,28.131363,28.24356,28.453491,-0.112197876
1989-01-01,0.0,23.982784,24.116646,24.447554,26.276632,22.075705,21.207893,24.369938,23.683262,19.08229,24.299917,26.929167,24.499277,27.114624,-2.615347,27.423227,28.54764,27.760784,-1.1244125
1989-02-01,0.0,25.773613,25.36671,25.163227,26.543364,21.467346,20.433582,23.738836,22.847403,19.666687,23.794502,27.316002,23.938507,27.275309,-3.3368015,27.771868,27.90937,28.146915,-0.13750267
1989-03-01,0.0,26.480938,25.856245,25.696154,26.874207,21.45536,20.299381,23.424364,22.53471,19.564522,23.566208,27.580652,23.70381,27.842333,-4.138523,28.370157,28.598164,28.54302,-0.22800636
1989-04-01,0.0,25.470387,26.441975,26.410694,27.34442,21.48189,20.26492,23.60725,22.654713,17.65896,23.659765,27.556648,23.792158,27.745382,-3.9532242,28.923237,28.696611,28.85822,0.22662544
1989-05-01,0.0,23.21443,26.240911,26.924562,28.06387,22.503586,21.301146,24.260145,23.391582,15.599169,24.39197,27.073166,24.487814,26.92624,-2.438427,28.821901,28.864824,28.422562,-0.042922974
1989-06-01,0.0,21.972128,26.212297,26.990479,27.756037,24.481121,23.508678,25.17114,24.452272,13.40917,25.459446,26.311964,25.489197,26.331064,-0.84186745,27.421343,28.904049,26.988611,-1.4827061
1989-07-01,0.0,21.168722,25.265638,26.680826,27.937603,25.383814,24.36767,26.114399,25.617996,12.326473,26.25834,25.745285,26.322199,25.51661,0.8055897,26.986818,28.329294,26.618053,-1.3424759
1989-08-01,0.0,20.436104,24.472069,26.127577,27.750296,26.190031,25.363035,27.208206,26.874273,12.029006,27.088833,25.329607,27.161486,25.056833,2.1046524,26.611654,28.292791,26.176947,-1.6811371
1989-09-01,0.0,19.850758,24.53184,26.194954,28.100315,26.1319,25.384037,27.051355,26.773521,12.358437,27.038671,25.476551,27.14873,25.03105,2.1176796,27.249485,28.184433,26.791756,-0.93494797
1989-10-01,0.0,20.355103,24.434675,26.142,28.094404,25.822943,25.19058,27.194815,26.892895,13.362506,27.155605,25.865625,27.308384,25.438986,1.8693981,27.684242,28.387823,27.364285,-0.70358086
1989-11-01,0.0,21.267975,24.399214,26.12813,27.85314,24.632414,23.766207,26.651339,26.175835,15.395943,26.448349,26.423697,26.626602,25.672289,0.9543133,27.914083,28.467272,27.894236,-0.5531883
1989-12-01,0.0,22.28925,24.679976,26.389576,28.290115,23.735384,22.85628,26.026655,25.580614,17.807566,25.834896,26.894585,26.07489,26.150534,-0.07564354,28.068878,28.453825,28.431421,-0.38494682
1990-01-01,0.0,23.852623,25.205286,26.400146,28.18902,22.624952,21.530087,24.684921,23.968876,19.477303,24.569092,27.23046,24.769419,26.35576,-1.5863419,27.85684,28.153368,28.157206,-0.29652786
1990-02-01,0.0,25.593222,26.221184,26.68634,28.267855,21.943502,20.926672,24.23564,23.445702,19.884058,24.163378,27.762672,24.397543,26.962315,-2.5647717,28.269464,28.904003,28.765852,-0.63453865
1990-03-01,0.0,25.957253,26.61301,27.003067,28.351469,21.565142,20.655819,24.314758,23.500917,19.300156,24.181393,27.826138,24.476963,27.53769,-3.0607262,28.79697,28.931591,28.974728,-0.13462067
1990-04-01,0.0,24.845089,27.326323,27.708736,28.664337,22.041595,21.081583,24.887215,24.14359,17.231482,24.699867,27.858992,25.082172,27.741474,-2.6593018,29.473482,29.372353,29.30512,0.10112953
1990-05-01,0.0,23.926388,27.199335,27.893318,28.633886,22.871693,22.016666,25.322998,24.417223,15.292567,25.167171,27.366245,25.316616,27.104982,-1.7883663,29.032656,29.441683,28.545,-0.4090271
1990-06-01,0.0,22.763521,26.390938,27.39302,28.631973,24.023918,23.005598,25.377625,24.52612,12.996102,25.469923,26.55327,25.476751,26.301107,-0.8243561,27.569384,28.823812,27.027765,-1.2544289
1990-07-01,0.0,21.015339,25.642483,27.237709,28.677547,25.023706,23.83248,26.203342,25.597631,12.028207,26.201197,25.90075,26.32847,25.59341,0.73505974,27.142513,28.340178,26.976608,-1.1976643
1990-08-01,0.0,20.496138,25.072634,26.943,28.842516,26.205545,25.065706,27.008358,26.590023,11.877942,26.869478,25.575577,26.875843,24.790104,2.0857391,27.003225,28.097862,26.780685,-1.0946369
1990-09-01,0.0,20.079342,24.922245,26.65922,28.754099,26.410885,25.56916,27.609997,27.228008,11.876127,27.423708,25.572119,27.525465,24.80324,2.7222252,27.34432,28.166456,27.15851,-0.8221359
1990-10-01,0.0,20.209139,24.82366,26.887592,28.952288,25.801105,25.132013,27.592077,27.204336,13.142484,27.424665,25.975727,27.60881,25.106356,2.5024548,27.576645,28.488588,27.283865,-0.91194344
1990-11-01,0.0,20.846468,24.75131,26.652033,28.789839,24.918037,24.218296,26.942127,26.583231,14.891222,26.810476,26.47561,27.055984,25.757175,1.298809,28.131132,28.281893,27.850372,-0.15076065
1990-12-01,0.0,22.13038,25.104362,26.800226,28.831793,23.695827,22.966122,25.864603,25.228226,16.530539,25.714788,26.977749,25.805862,26.232716,-0.42685318,28.079798,28.596376,28.275286,-0.5165787
1991-01-01,0.0,23.686218,25.56804,26.842424,28.614979,22.467327,21.55663,24.66915,23.798311,19.025803,24.554193,27.34747,24.597797,26.332697,-1.7348995,27.95195,28.51425,28.278658,-0.5622997
1991-02-01,0.0,25.662756,26.228453,26.817978,28.375582,22.282263,21.271368,23.991955,22.968243,19.46902,24.05732,27.66723,23.953053,26.946995,-2.9939423,28.241667,28.628986,28.613136,-0.38731956
1991-03-01,0.0,26.269577,26.918636,27.099625,28.34396,21.940521,20.89812,23.746649,22.664,19.080189,23.832226,27.856504,23.771898,27.232681,-3.460783,28.83066,29.177393,28.994938,-0.3467331
1991-04-01,0.0,24.97535,27.339224,27.857227,28.711771,21.923103,20.94774,24.076324,23.059898,17.851803,24.078217,27.912857,24.095903,27.38034,-3.2844372,30.09657,29.013102,29.943493,1.0834675
1991-05-01,0.0,24.508598,27.410843,28.104433,29.177406,22.727793,21.469534,24.565065,23.432821,16.411083,24.498106,27.547733,24.369963,26.727545,-2.357582,29.772102,29.022894,29.235922,0.74920845
1991-06-01,0.0,23.03593,27.20388,28.071093,29.040194,23.747711,22.306377,25.021694,23.99744,13.194463,25.149952,26.833933,25.041964,26.065622,-1.0236588,27.986727,28.61675,27.716532,-0.63002396
1991-07-01,0.0,22.118612,26.368338,27.729065,28.95638,24.954237,23.377981,25.624462,24.879759,12.138284,25.69808,26.11326,25.617144,25.015373,0.6017704,26.982672,28.068653,26.414701,-1.0859814
1991-08-01,0.0,21.116278,25.446356,27.459671,29.08557,25.979652,24.591658,26.246395,25.735056,12.208825,26.22534,25.664015,26.139585,24.451643,1.6879425,26.773375,27.954533,26.364355,-1.1811581
1991-09-01,0.0,20.866783,24.998056,26.997906,28.84817,26.687159,25.66278,27.061264,26.713593,12.6476555,27.05369,25.619347,27.04574,24.5942,2.45154,27.48228,27.605894,27.057186,-0.12361336
1991-10-01,0.0,21.238071,25.264744,27.352636,29.31692,26.018074,25.041258,26.98194,26.5675,13.313756,26.982733,26.07045,26.960762,24.575542,2.3852196,27.994902,27.985405,27.696596,0.009496689
1991-11-01,0.0,22.06799,25.877485,27.667425,29.112804,24.564049,23.712202,26.436777,26.070671,15.717796,26.364004,26.627865,26.483578,25.272474,1.2111034,28.143873,28.076778,28.169472,0.0670948
1991-12-01,0.0,23.22524,26.234768,28.131786,29.23484,23.260963,22.43615,25.646006,25.191166,17.604422,25.549942,27.168821,25.79486,26.204323,-0.40946198,27.939335,28.05491,28.33372,-0.11557579
1992-01-01,0.0,24.641815,26.822054,28.238827,28.828728,22.035898,21.27783,24.818924,24.220335,19.158512,24.602673,27.53619,24.887474,26.590555,-1.7030811,27.698582,28.769766,28.073761,-1.0711842
1992-02-01,0.0,26.280346,27.313145,28.290476,28.782629,21.610474,20.758373,24.14451,23.486416,20.507914,24.078575,27.825474,24.368444,26.812164,-2.4437199,27.748634,28.617348,28.090853,-0.8687134
1992-03-01,0.0,27.406134,27.859266,28.394503,28.842936,21.63503,20.619356,24.094908,23.27916,19.928982,23.983328,28.099472,24.288792,26.993801,-2.7050095,28.417929,29.183449,28.759296,-0.7655201
1992-04-01,0.0,27.201145,28.461702,28.811754,29.037865,21.649487,20.554377,24.215204,23.2193,18.122969,24.078577,28.197966,24.267569,27.023552,-2.7559834,29.190807,29.486504,29.329878,-0.29569626
1992-05-01,0.0,26.07537,28.26396,28.777512,29.136587,22.377434,21.332218,24.824162,23.853342,15.572049,24.738445,27.691679,24.897305,26.713139,-1.815834,29.358398,29.773787,29.083715,-0.4153881
1992-06-01,0.0,23.614334,27.033085,28.067606,29.017214,23.728666,22.402372,25.059196,24.217438,13.332457,25.194078,26.828571,25.228634,25.689842,-0.46120834,28.031322,29.469843,27.602695,-1.4385204
1992-07-01,0.0,21.445658,25.539927,27.385689,29.124979,25.255917,23.921934,25.95344,25.285671,12.293107,26.00515,26.030201,25.957602,25.07179,0.88581085,27.334848,28.97632,27.157501,-1.6414719
1992-08-01,0.0,20.710838,24.855028,26.741493,28.6328,25.646852,24.36942,26.62138,26.043312,11.938049,26.457474,25.584402,26.439312,24.571274,1.8680382,26.54667,28.29684,26.467907,-1.7501698
1992-09-01,0.0,20.422422,24.710241,26.522928,28.628445,25.890917,24.709839,27.121784,26.665138,12.056812,26.939383,25.642467,27.033215,24.324394,2.7088203,26.897398,28.090296,26.665514,-1.1928978
1992-10-01,0.0,21.087091,24.552029,26.170332,28.40111,25.473284,24.607933,27.068748,26.64925,13.730378,26.908346,25.914173,27.099176,24.56043,2.5387459,27.67211,28.239836,27.528887,-0.56772614
1992-11-01,0.0,21.470325,24.873808,26.565828,28.31343,24.133871,23.25815,26.440687,25.809668,14.18232,26.195951,26.433775,26.398706,24.836603,1.5621033,28.100397,28.253586,27.935265,-0.1531887
1992-12-01,0.0,22.402365,25.01351,26.724316,28.450895,23.140856,22.306957,25.396517,24.65752,17.284632,25.18668,26.877853,25.271757,25.623415,-0.35165787,27.790033,28.332373,28.018177,-0.5423393
1993-01-01,0.0,24.214561,25.58011,26.646633,28.291916,22.022203,21.097921,24.580084,23.707455,19.342983,24.344553,27.24551,24.518892,25.959908,-1.4410152,27.450779,28.206402,27.762053,-0.75562286
1993-02-01,0.0,26.115353,26.636488,26.997551,28.084116,21.459587,20.543766,24.007261,23.128403,19.992603,23.877422,27.596025,24.116472,26.919067,-2.8025951,27.889717,28.519377,28.288319,-0.62965965
1993-03-01,0.0,26.79127,27.347986,27.408237,28.275536,21.320892,20.405224,23.951906,23.051731,19.3906,23.847712,27.974287,24.088448,27.398756,-3.3103085,28.402988,28.764996,28.721594,-0.36200714
1993-04-01,0.0,26.1647,28.010117,28.108381,28.500465,21.943913,20.841661,24.502796,23.599127,17.61814,24.439749,27.905825,24.628012,27.435429,-2.807417,28.950945,28.879505,28.913298,0.07143974
1993-05-01,0.0,25.10928,28.032696,28.515314,28.790613,22.468475,21.589293,24.978428,23.948534,15.308035,24.927776,27.468723,25.050789,26.818377,-1.7675877,29.451231,29.00386,28.994112,0.44737053
1993-06-01,0.0,23.552017,26.754925,27.821499,28.769083,24.093061,22.976492,25.46244,24.548588,13.230368,25.560474,26.628618,25.581778,25.974016,-0.39223862,28.119806,28.952175,27.625668,-0.83236885
1993-07-01,0.0,22.098715,25.9495,27.45677,28.81365,24.721632,23.100878,25.717762,25.049595,11.994083,25.823534,25.913645,25.850718,25.252375,0.5983429,27.240791,28.182549,26.999886,-0.9417572
1993-08-01,0.0,21.089802,25.147446,26.776434,28.66258,25.40577,23.986145,26.39535,25.993443,11.918306,26.372803,25.487047,26.526512,24.782509,1.7440033,26.831003,27.903519,26.706259,-1.0725155
1993-09-01,0.0,20.976944,25.060097,26.920858,28.822186,26.054562,24.94484,27.001879,26.453543,12.123643,26.91322,25.580465,27.009518,25.072676,1.936842,27.055752,27.974129,26.782253,-0.9183769
1993-10-01,0.0,21.291222,25.200163,26.882465,28.646566,25.539389,24.420988,27.071959,26.634676,13.408341,27.013124,25.952585,27.263412,25.508993,1.7544193,27.619377,27.897106,27.52214,-0.27772903
1993-11-01,0.0,21.737423,25.129871,26.81849,28.726715,24.387482,23.217142,26.357157,25.832596,14.6869335,26.26096,26.582712,26.496086,25.92631,0.56977654,28.126457,28.518871,28.117887,-0.3924141
1993-12-01,0.0,22.452488,25.154999,26.657892,28.707207,23.03117,21.809383,25.273527,24.454779,16.894522,25.127945,27.00462,25.313446,26.321491,-1.0080452,27.824059,28.572573,28.060884,-0.7485142
1994-01-01,0.0,24.274168,25.679726,26.504898,28.274792,22.001926,20.68809,24.122364,23.138147,18.619434,24.025633,27.35209,24.115822,26.913177,-2.7973557,27.914713,28.332651,28.449076,-0.41793823
1994-02-01,0.0,25.71992,26.122063,26.580837,27.828335,21.354414,20.04763,23.41213,22.34747,19.074368,23.385519,27.623384,23.395334,27.444937,-4.0496025,27.722511,28.420677,28.008644,-0.6981659
1994-03-01,0.0,25.297247,26.789335,27.319725,28.230549,21.389841,20.004742,23.487541,22.421926,19.421526,23.536545,27.955347,23.526161,27.768059,-4.2418976,28.519045,28.3769,28.805292,0.14214516
1994-04-01,0.0,24.220734,26.922884,27.845917,28.34866,21.801586,20.53574,23.931822,22.988317,17.257683,23.962324,27.827007,24.00272,27.552614,-3.5498943,29.48014,28.692104,29.24745,0.78803635
1994-05-01,0.0,23.267593,26.88041,27.962688,28.967682,22.344082,21.08283,24.293627,23.240225,16.090816,24.38874,27.418293,24.403393,27.15425,-2.7508564,29.416931,28.765789,28.81963,0.6511421
1994-06-01,0.0,22.320358,26.351433,27.804085,29.028755,23.693317,22.241276,24.77192,23.837906,13.61092,24.97488,26.612597,24.98204,26.275566,-1.2935257,27.765356,28.26334,27.666405,-0.49798393
1994-07-01,0.0,21.248318,25.137993,27.225653,29.26481,24.57155,23.09163,25.558128,25.085335,12.393213,25.720293,25.826313,25.939909,25.562454,0.37745476,27.047071,27.422451,27.019203,-0.37537956
1994-08-01,0.0,19.949821,24.768297,27.268139,29.322708,25.405977,24.141418,26.377861,25.930029,11.712949,26.326376,25.415333,26.496397,24.786015,1.7103825,26.88601,26.72962,26.74267,0.15638924
1994-09-01,0.0,20.143223,24.797277,26.969152,29.047298,25.916693,24.666746,26.760504,26.31881,12.303736,26.6901,25.549284,26.77409,24.850784,1.9233055,27.085688,26.611624,26.962961,0.47406387
1994-10-01,0.0,21.696241,25.51442,27.322233,29.198046,25.807678,24.634342,26.902176,26.467918,13.199999,26.81949,26.128544,26.9405,24.923864,2.016636,28.165432,26.582642,27.917406,1.5827904
1994-11-01,0.0,22.355057,25.885824,27.694674,29.264246,24.821264,23.953173,26.488008,25.958153,15.455734,26.415272,26.693323,26.549976,25.5386,1.0113754,27.84307,27.778217,27.78878,0.06485176
1994-12-01,0.0,23.54754,26.017153,27.775389,29.169106,23.270775,22.28407,25.463928,24.809454,17.682642,25.275406,27.12416,25.435719,25.75361,-0.31789207,27.636429,28.190384,27.944918,-0.5539551
1995-01-01,0.0,25.059216,26.1064,27.267342,28.7708,22.347061,21.351387,24.779285,23.980272,19.043928,24.587397,27.431316,24.856625,26.454508,-1.5978832,27.458569,28.281685,27.846788,-0.8231163
1995-02-01,0.0,26.135063,26.702694,27.322384,28.807732,21.890766,20.847794,24.129162,23.29019,18.97711,24.081312,27.836216,24.327724,27.318201,-2.9904766,28.077011,28.035358,28.412956,0.04165268
1995-03-01,0.0,26.132795,26.891678,27.476429,28.800543,21.759102,20.747581,24.124607,23.179361,18.322765,24.024042,28.019579,24.231373,27.8115,-3.5801277,28.63079,28.53277,28.894024,0.09802055
1995-04-01,0.0,24.40504,26.939177,27.848682,28.863081,22.233774,21.288797,24.671719,23.574001,17.317574,24.553001,27.925385,24.561068,27.793179,-3.232111,29.229565,28.963104,29.262634,0.26646042
1995-05-01,0.0,23.167973,26.287321,27.608812,29.038565,23.574333,22.640924,25.509682,24.462603,15.391244,25.446224,27.452087,25.377491,27.073784,-1.6962929,29.31135,29.104866,29.010033,0.20648384
1995-06-01,0.0,22.351479,25.948606,27.285133,28.883415,25.0847,23.9439,25.90439,25.194792,13.352262,26.100124,26.727446,26.036367,26.346973,-0.310606,28.100433,28.956882,27.727484,-0.8564491
1995-07-01,0.0,21.352203,25.413273,27.015623,28.687668,26.10654,24.963934,26.557928,25.933466,12.348165,26.697416,26.068327,26.522577,25.143057,1.3795204,27.182924,28.884338,27.046661,-1.7014141
1995-08-01,0.0,20.184715,24.304993,26.239618,28.44114,26.538624,25.545694,27.33837,26.908352,11.703191,27.18974,25.564203,27.12214,24.233286,2.888855,26.938276,28.247038,26.57804,-1.3087616
1995-09-01,0.0,20.326498,24.028812,26.023632,28.306465,26.45497,25.578205,27.585258,27.213953,11.932872,27.440073,25.549099,27.498158,24.336687,3.1614704,27.265228,27.854889,27.002129,-0.58966064
1995-10-01,0.0,20.172766,24.065338,25.72975,28.051739,26.141481,25.297874,27.819664,27.491276,12.700479,27.604177,25.868612,27.740364,24.739542,3.000822,27.909456,28.17274,27.589048,-0.26328468
1995-11-01,0.0,21.604946,24.064665,25.72411,27.979773,24.933685,24.36887,27.519127,27.23281,15.243253,27.199623,26.493708,27.517204,25.053162,2.4640427,27.967743,28.670895,27.941736,-0.7031517
1995-12-01,0.0,21.97204,24.206312,25.64392,27.91255,23.565403,22.81305,26.325762,25.765179,17.09814,26.070478,26.893064,26.380394,25.909712,0.47068214,28.05748,28.014765,28.413774,0.042715073
1996-01-01,0.0,23.780567,24.902054,25.659573,27.688705,22.728676,22.048754,25.515858,24.771603,19.21805,25.278503,27.21555,25.48937,26.249123,-0.7597523,27.853876,28.170671,28.256598,-0.31679535
1996-02-01,0.0,25.5217,25.665516,25.87887,27.384005,21.800901,20.941093,24.919857,24.096275,19.523302,24.620642,27.62186,25.01581,27.448057,-2.4322472,28.116688,28.221495,28.553423,-0.1048069
1996-03-01,0.0,26.029867,26.615492,26.509024,27.537657,21.622898,20.740192,24.523048,23.700329,19.519726,24.29486,27.921434,24.644102,27.570913,-2.9268112,28.73905,28.995663,29.047575,-0.25661278
1996-04-01,0.0,23.797754,26.561756,27.277193,27.948591,22.2205,21.318419,24.878004,24.089464,17.737038,24.773438,27.780582,25.038404,27.678244,-2.6398392,29.170536,29.305704,29.05149,-0.13516808
1996-05-01,0.0,23.111328,26.296751,27.335148,28.39312,22.734533,21.828478,25.36222,24.647062,16.050169,25.24185,27.233189,25.497448,27.066895,-1.5694466,29.004778,29.339422,28.230396,-0.33464432
1996-06-01,0.0,21.788809,25.780367,27.186213,28.441853,23.790365,22.71981,25.795403,25.161388,13.447664,25.762264,26.562101,26.005302,26.052195,-0.046892166,27.768976,28.971174,27.225021,-1.202198
1996-07-01,0.0,20.477839,25.128838,26.885664,28.357008,24.555126,23.334003,26.173239,25.726753,11.222698,26.118635,25.90421,26.393803,25.360836,1.0329666,26.76281,28.523224,26.307882,-1.7604141
1996-08-01,0.0,19.756243,24.57033,26.528393,28.413197,25.351068,24.2332,26.862463,26.506052,11.804266,26.68495,25.540092,26.931196,24.973267,1.9579296,26.43148,28.381294,26.267597,-1.9498138
1996-09-01,0.0,19.57069,24.350775,26.342916,28.324606,25.931684,24.807531,27.360273,26.979963,11.622571,27.119143,25.586395,27.364567,24.670523,2.694044,27.05859,28.108704,26.712729,-1.0501137
